NumericID,Name_Master,configID,Name_Config,name,Category,SubCategory
DETAIL-000673,Organic Chemicals,organic-chemicals-benzene,Benzene,,Materials,Chemicals
DETAIL-000674,Organic Chemicals,organic-chemicals-bisphenol-a,Bisphenol A,,Materials,Chemicals
DETAIL-000675,Organic Chemicals,organic-chemicals-epichlorohydrin,Epichlorohydrin,,Materials,Chemicals
DETAIL-000676,Organic Chemicals,organic-chemicals-ethanol-bio-based-from-agricultural-waste,"Ethanol, bio-based from agricultural waste",,Materials,Chemicals
DETAIL-000677,Organic Chemicals,organic-chemicals-formaldehyde,Formaldehyde,,Materials,Chemicals
DETAIL-000678,Organic Chemicals,organic-chemicals-mdi,MDI,,Materials,Chemicals
DETAIL-000679,Organic Chemicals,organic-chemicals-mma-monomer,MMA monomer,,Materials,Chemicals
DETAIL-000680,Organic Chemicals,organic-chemicals-muf-mf-resin,MUF (MF) resin,,Materials,Chemicals
DETAIL-000681,Organic Chemicals,organic-chemicals-pentane-blowing-agent,Pentane blowing agent,,Materials,Chemicals
DETAIL-000682,Organic Chemicals,organic-chemicals-phenol,Phenol,,Materials,Chemicals
DETAIL-000683,Organic Chemicals,organic-chemicals-polyether-polyols,Polyether-polyols,,Materials,Chemicals
DETAIL-000684,Organic Chemicals,organic-chemicals-propylene,Propylene,,Materials,Chemicals
DETAIL-000685,Organic Chemicals,organic-chemicals-styrene,Styrene,,Materials,Chemicals
DETAIL-000686,Organic Chemicals,organic-chemicals-tdi,TDI,,Materials,Chemicals
DETAIL-000687,Other Chemicals,other-chemicals-carbon-black,Carbon black,,Materials,Chemicals
DETAIL-000688,Other Chemicals,other-chemicals-pigments-general-e.g.-for-offset.,"Pigments (general, e.g. for offset).",,Materials,Chemicals
DETAIL-000689,Other Chemicals,other-chemicals-refinery-products-avg,Refinery products (avg),,Materials,Chemicals
DETAIL-000690,Pesticides,pesticides,,,Materials,Chemicals
DETAIL-000691,Binders,binders-cement-corus,Cement (CORUS),,Materials,Construction
DETAIL-000692,Binders,binders-cement-portland,Cement (Portland),,Materials,Construction
DETAIL-000693,Binders,binders-gypsum-from-exhaust-gas-desulferization,"Gypsum, from exhaust gas desulferization",,Materials,Construction
DETAIL-000694,Bitumen,bitumen-bitumen,Bitumen,,Materials,Construction
DETAIL-000695,Bricks,bricks-red-clay-brick-for-housing-and-roads-packed,"Red Clay Brick, for housing and roads, packed",,Materials,Construction
DETAIL-000696,Bricks,bricks-concrete-blocks-light-439-kgm3,"Concrete blocks, light (439 kg/m3)",,Materials,Construction
DETAIL-000697,Bricks,bricks-roof-tiles,Roof tiles,,Materials,Construction
DETAIL-000698,Bricks,bricks-sand-lime-bricks-light-600-kgm3,"Sand-lime bricks, light (600 kg/m3)",,Materials,Construction
DETAIL-000699,Concrete,concrete-concrete,Concrete,,Materials,Construction
DETAIL-000700,Concrete,concrete-concrete-reinforced-40-kg-steel-per-1000-kg,"Concrete (reinforced, 40 kg steel per 1000 kg)",,Materials,Construction
DETAIL-000701,Concrete,concrete-crushed-concrete-aggregate,Crushed concrete aggregate,,Materials,Construction
DETAIL-000702,Insulation,insulation-cork-slab-insulation,Cork slab insulation,,Materials,Construction
DETAIL-000703,Insulation,insulation-glass-wool,Glass wool,,Materials,Construction
DETAIL-000704,Insulation,insulation-stone-wool,Stone wool,,Materials,Construction
DETAIL-000705,Other,other-clinker,Clinker,,Materials,Construction
DETAIL-000706,Other,other-corus-slags,CORUS slags,,Materials,Construction
DETAIL-000707,Other,other-gravel,Gravel,,Materials,Construction
DETAIL-000708,Other,other-linoleum,Linoleum,,Materials,Construction
DETAIL-000709,Other,other-sand,Sand,,Materials,Construction
DETAIL-000710,Paint,paint-acrylic-varnish-transparent-liquid-water-based,"Acrylic varnish transparent, liquid, water based",,Materials,Construction
DETAIL-000711,Paint,paint-acrylic-varnish-white-liquid-water-based,"Acrylic varnish white, liquid, water based",,Materials,Construction
DETAIL-000735,Paint,paint-alkyd-paint-transparent-liquid-solvent-based,"Alkyd paint transparent, liquid, solvent based",,Materials,Construction
DETAIL-000736,Paint,paint-alkyd-paint-transparent-liquid-water-based,"Alkyd paint transparent, liquid, water based",,Materials,Construction
DETAIL-000737,Paint,paint-alkyd-paint-white-liquid-solvent-based,"Alkyd paint white, liquid, solvent based",,Materials,Construction
DETAIL-000738,Paint,paint-alkyd-paint-white-liquid-water-based,"Alkyd paint white, liquid, water based",,Materials,Construction
DETAIL-000739,Paint,paint-alkyd-paint-solvent-based-emissions-during-painting,"Alkyd paint, solvent based, emissions during painting",,Materials,Construction
DETAIL-000740,Battery,battery-aa-cell,AA cell,Alkaline,Materials,Parts & Components
DETAIL-000741,Battery,battery-aa-cell,AA cell,Li-ion,Materials,Parts & Components
DETAIL-000742,PC,pc-desktop,Desktop,27'' display,Shop,Electronics & IT 
DETAIL-000747,PC,pc-laptop,Laptop,15'' display,Shop,Electronics & IT 
DETAIL-000748,Electric cord,electric-cord,,,Materials,Parts & Components
DETAIL-000749,Electric motor,electric-motor-less-than-500-w,< 500 W,,Materials,Parts & Components
DETAIL-003663,IC die,ic-die,,,Materials,Electronics & IT 
DETAIL-003664,IC package,ic-package,,,Materials,Electronics & IT 
DETAIL-000750,TV,tv-27-lcd''-flat-screen,27 LCD'' Flat screen,,Shop,Electronics & IT 
DETAIL-003666,Battery,battery-lead-car-battery,Lead Car Battery,,Materials,Electronics & IT 
DETAIL-000751,LED,led-light-bulb-8-watt,Light bulb 8 watt,,Materials,Electronics & IT 
DETAIL-000752,Battery,battery-lithium-ion,Lithium-ion,LiCoO2 laptop battery (180 Wh/kg),Materials,Electronics & IT 
DETAIL-000753,Battery,battery-lithium-ion,Lithium-ion,LiFePO4 battery (118 Wh/kg),Materials,Electronics & IT 
DETAIL-000754,Battery,battery-lithium-nickel,Lithium Nickel,Manganese Cobalt oxide,Materials,Electronics & IT 
DETAIL-000755,Mica (fire proof electric insulation) estimate,mica-fire-proof-electric-insulation-estimate,,,Materials,Electronics & IT 
DETAIL-000756,Battery,battery-nicd-battery-aa-cell,NiCd battery AA-cell,,Materials,Electronics & IT 
DETAIL-000757,Battery,battery-nicd-battery-c-cell,NiCd battery C-cell,,Materials,Electronics & IT 
DETAIL-000758,Battery,battery-laptop-battery,Laptop battery,NiMH battery for (54 Wh per kg),Materials,Electronics & IT 
DETAIL-000759,PCB = Printed Circuit Board (including ICs),pcb-=-printed-circuit-board-including-ics,,,Materials,Electronics & IT 
DETAIL-000760,PV cell,pv-cell,,,Materials,Electronics & IT 
DETAIL-000761,Solder,solder-tinlead,Tin/Lead, 60/40 (normal),Materials,Electronics & IT 
DETAIL-000762,Solder,solder-leadfree,Leadfree ,"Electronic industry (Ag3.9, Cu0.6)",Materials,Electronics & IT 
DETAIL-000763,Solder,solder-tinlead,Tin/Lead,63/37 (electronic industry),Materials,Electronics & IT 
DETAIL-000764,Fibers,fibers-aramid-st-gr,Aramid st gr,,Materials,Prodcut components
DETAIL-000765,Fibers,fibers-carbon-fibre,Carbon fibre,,Materials,Prodcut components
DETAIL-000766,Fibers,fibers-glass-fibre,Glass fibre,,Materials,Prodcut components
DETAIL-000767,Biofuels,biofuels-biodiesel-palm-oil-methyl-ester,Biodiesel (palm oil methyl ester),,Materials,Fuels
DETAIL-000768,Biofuels,biofuels-biodiesel-rape-methyl-ester,Biodiesel (rape methyl ester),,Materials,Fuels
DETAIL-000769,Biofuels,biofuels-biodiesel-soyabean-ester-us,"Biodiesel (soyabean ester, US)",,Materials,Fuels
DETAIL-000770,Biofuels,biofuels-ethanol,Ethanol,,Materials,Fuels
DETAIL-000771,Biofuels,biofuels-petrol-85%-ethanol,Petrol (85% ethanol),,Materials,Fuels
DETAIL-000772,Coal,coal-coal-at-power-plant-average-eu-27-excluding-combustion,Coal at power plant (average EU-27) (excluding combustion),,Materials,Fuels
DETAIL-000773,Lignite,lignite-lignite-at-open-pit-mine-excluding-combustion,Lignite at open pit mine (excluding combustion),,Materials,Fuels
DETAIL-000774,LPG,lpg-excluding-combustion,Excluding combustion,,Materials,Fuels
DETAIL-000775,LPG,lpg-including-combustion,Including combustion,,Materials,Fuels
DETAIL-000776,Natural gas,natural-gas-cng-compressed-natural-gas-incl-mat-depl-excl.-combustion,"CNG (compressed natural gas) incl mat depl, excl. combustion",,Materials,Fuels
DETAIL-000777,Natural gas,natural-gas-cng-compressed-natural-gas-incl-mat-depl-incl.-combustion,"CNG (compressed natural gas) incl mat depl, incl. combustion",,Materials,Fuels
DETAIL-000778,Natural gas,natural-gas-natural-gas-general-eu-for-heat-excl-mat-depl.-excl.-combustion,Natural gas general EU for heat (excl mat depl. excl. combustion),,Materials,Fuels
DETAIL-000779,Natural gas,natural-gas-natural-gas-general-eu-for-heat-excl-mat-depl.-incl.-combustion,Natural gas general EU for heat (excl mat depl. incl. combustion),,Materials,Fuels
DETAIL-000780,Oil,oil-crude-oil-eu-general-excl.-mat-depl-excl.-combustion,"Crude oil EU General (excl. mat depl, excl. combustion)",,Materials,Fuels
DETAIL-000781,Oil,oil-crude-oil-us-general-excl.-mat-depl-excl.-combustion,"Crude oil US General (excl. mat depl, excl. combustion)",,Materials,Fuels
DETAIL-000782,Oil,oil-diesel-low-sulphur-excluding-combustion,Diesel low-sulphur (excluding combustion),,Materials,Fuels
DETAIL-000783,Oil,oil-diesel-low-sulphur-including-combustion,Diesel low-sulphur including combustion,,Materials,Fuels
DETAIL-000784,Oil,oil-heavy-fuel-oil-incl.-mat-depl-excl.-combustion,"Heavy fuel oil (incl. mat depl, excl. combustion)",,Materials,Fuels
DETAIL-000785,Oil,oil-kerosene-excluding-combustion,Kerosene (excluding combustion),,Materials,Fuels
DETAIL-000786,Oil,oil-kerosene-including-combustion,Kerosene including combustion,,Materials,Fuels
DETAIL-000787,Oil,oil-liquid-propanebutane-excl.-combustion,Liquid propane/butane (excl. combustion),,Materials,Fuels
DETAIL-000788,Oil,oil-petrol-excluding-combustion,Petrol (excluding combustion),,Materials,Fuels
DETAIL-001096,Oil,oil-petrol-including-combustion,Petrol including combustion,,Materials,Fuels
DETAIL-001097,Glass,glass-glass-cladding-and-windows,Glass cladding and windows,,Materials,Prodcut components
DETAIL-001098,Glass,glass-borosilicate,Borosilicate,,Materials,Prodcut components
DETAIL-001099,Glass,glass-ceramic-glass,Ceramic glass,,Materials,Prodcut components
DETAIL-001100,Glass,glass-recycled-borosilicate-glass,Recycled borosilicate glass,,Materials,Prodcut components
DETAIL-001101,Glass,glass-recycled-silica-glass,Recycled silica glass,,Materials,Prodcut components
DETAIL-001102,Glass,glass-silica-glass,Silica glass,,Materials,Prodcut components
DETAIL-001103,Glass,glass-glass-bottles-recycled,"Glass bottles, recycled",,Materials,Prodcut components
DETAIL-001104,Glass,glass-glass-bottles-virgin,"Glass bottles, virgin",,Materials,Prodcut components
DETAIL-001105,Glare,glare-1-32-0.3,1-3/2-0.3,,Materials,Laminates
DETAIL-001106,Glare,glare-3-32-0.2,3-3/2-0.2,,Materials,Laminates
DETAIL-001107,Glare,glare-3-65-0.4,3-6/5-0.4,,Materials,Laminates
DETAIL-001108,Glare,glare-4-65-0.4,4-6/5-0.4,,Materials,Laminates
DETAIL-001109,Hylite,hylite,,,Materials,Laminates
DETAIL-001110,Steel,steel-usa-origin,USA Origin,,Materials,Metals
DETAIL-001111,Steel,steel-secondary-21%-recycled,Secondary (21% recycled),,Materials,Metals
DETAIL-001112,Steel,steel-secondary,Secondary,,Materials,Metals
DETAIL-001113,Steel,steel-steel-beams-pipes-sheet-44%-recycled,"Steel beams, pipes, sheet (44% recycled)",,Materials,Metals
DETAIL-001114,Cast irons,cast-irons-gg15,GG15,,Materials,Metals
DETAIL-001115,Cast irons,cast-irons-gg35,GG35,,Materials,Metals
DETAIL-001116,Cast irons,cast-irons-ggg-nicr,GGG-NiCr,,Materials,Metals
DETAIL-001117,Cast irons,cast-irons-ggg-nisicr,GGG-NiSiCr,,Materials,Metals
DETAIL-001118,Cast irons,cast-irons-ggg40,GGG40,,Materials,Metals
DETAIL-001119,Cast irons,cast-irons-ggg60,GGG60,,Materials,Metals
DETAIL-001120,Cast irons,cast-irons-ggg70,GGG70,,Materials,Metals
DETAIL-001121,Cast irons,cast-irons-ggl-nicucr,GGL-NiCuCr,,Materials,Metals
DETAIL-001122,Steel,steel-stainless-steel,Stainless steel,Secondary,Materials,Metals
DETAIL-001123,Steel,steel-stainless-steel,Stainless steel,GX12Cr14 (CA15),Materials,Metals
DETAIL-001124,Steel,steel-stainless-steel,Stainless steel,GX5CrNi19 10 (CF8),Materials,Metals
DETAIL-001125,Steel,steel-stainless-steel,Stainless steel,X10Cr13 (mart 410),Materials,Metals
DETAIL-001126,Steel,steel-stainless-steel,Stainless steel,X10CrNiMoNb,Materials,Metals
DETAIL-001127,Steel,steel-stainless-steel,Stainless steel,X10CrNiS (303),Materials,Metals
DETAIL-001128,Steel,steel-stainless-steel,Stainless steel,X12Cr13 (416),Materials,Metals
DETAIL-001129,Steel,steel-stainless-steel,Stainless steel,X12CrNi17 7 (301),Materials,Metals
DETAIL-001130,Steel,steel-stainless-steel,Stainless steel,X20Cr13 (420),Materials,Metals
DETAIL-001131,Steel,steel-stainless-steel,Stainless steel,X22CrNi17 (431),Materials,Metals
DETAIL-001132,Steel,steel-stainless-steel,Stainless steel,X2CrNiMo1712 (316L),Materials,Metals
DETAIL-001133,Steel,steel-stainless-steel,Stainless steel,X30Cr13 (~420),Materials,Metals
DETAIL-001134,Steel,steel-stainless-steel,Stainless steel,X35CrMo17,Materials,Metals
DETAIL-001135,Steel,steel-stainless-steel,Stainless steel,X5CrNi18 (304),Materials,Metals
DETAIL-001136,Steel,steel-stainless-steel,Stainless steel,X5CrNiMo18 (316),Materials,Metals
DETAIL-001137,Steel,steel-stainless-steel,Stainless steel,X6Cr17 (430),Materials,Metals
DETAIL-001138,Steel,steel-stainless-steel,Stainless steel,X6CrNi18 (~304),Materials,Metals
DETAIL-001139,Steel,steel-stainless-steel,Stainless steel,X7CrAl13 (405),Materials,Metals
DETAIL-001140,Steel,steel-stainless-steel,Stainless steel,X90CrCoMoV17,Materials,Metals
DETAIL-001141,Steel,steel-stainless-steel,Stainless steel,X90CrMoV18 (440B),Materials,Metals
DETAIL-001142,Steel,steel-steel-automation,Steel automation,10SPb20 (1.0721),Materials,Metals
DETAIL-001143,Steel,steel-steel-automation,Steel automation,35S20 (1.0726),Materials,Metals
DETAIL-001144,Steel,steel-steel-automation,Steel automation,9S20,Materials,Metals
DETAIL-001145,Steel,steel-steel-automation,Steel automation,9SMnPb (1.0718),Materials,Metals
DETAIL-001146,Steel,steel-steel-cast,Steel Cast,GS-10Ni6,Materials,Metals
DETAIL-001147,Steel,steel-steel-cast,Steel Cast,GS-22Mo4,Materials,Metals
DETAIL-001148,Steel,steel-steel-cast,Steel Cast,GS-25CrMo4,Materials,Metals
DETAIL-001149,Steel,steel-steel-cast,Steel Cast,GS-45.3,Materials,Metals
DETAIL-001150,Steel,steel-steel-cast,Steel Cast,GS-70,Materials,Metals
DETAIL-001151,Steel,steel-steel-cast,Steel Cast,GS-X40CrNiSi 25 12,Materials,Metals
DETAIL-001152,Steel,steel-steel-cast,Steel Cast,HA,Materials,Metals
DETAIL-001155,Steel,steel-steel-cast,Steel Cast,HT,Materials,Metals
DETAIL-001156,Steel,steel-construction-steel,Construction Steel,Fe360,Materials,Metals
DETAIL-001157,Steel,steel-construction-steel,Construction Steel,Fe470,Materials,Metals
DETAIL-001158,Steel,steel-construction-steel,Construction Steel,Fe520,Materials,Metals
DETAIL-001159,Steel,steel-construction-steel,Construction Steel,St13,Materials,Metals
DETAIL-001160,Steel,steel-steel-draw,Steel draw,A517a,Materials,Metals
DETAIL-001161,Steel,steel-steel-draw,Steel draw,A517b,Materials,Metals
DETAIL-001162,Steel,steel-steel-draw,Steel draw,S355J2G1W,Materials,Metals
DETAIL-001163,Steel,steel-steel-draw,Steel draw,St14,Materials,Metals
DETAIL-001164,Steel,steel-steel-high-grade,Steel high grade,14NiCr14,Materials,Metals
DETAIL-001165,Steel,steel-steel-high-grade,Steel high grade,15Cr3,Materials,Metals
DETAIL-001166,Steel,steel-steel-high-grade,Steel high grade,18NiCr8,Materials,Metals
DETAIL-001167,Steel,steel-steel-high-grade,Steel high grade,25CrMo4,Materials,Metals
